FRN,471 Application Number,BEN,Billed Entity Name,Applicant Type,Applicant Street Address 1,Applicant City,Applicant State,Applicant Zip Code,State LEA Code,State School Code,Fund Year,FRN Committed Amount
1999004725,191004369,143757,VAL VERDE UNIFIED SCHOOL DIST,School District,975 W  MORGAN ST,PERRIS,CA,"	92571",,,2019,"$153,752.36 "
1999004746,191004399,144066,WASHINGTON COLONY ELEMENTARY SCHOOL DISTRICT,School District,130 E LINCOLN AVE,FRESNO,CA,"	93706",,,2019,"$32,400.00 "
1999004772,191004369,143757,VAL VERDE UNIFIED SCHOOL DIST,School District,975 W  MORGAN ST,PERRIS,CA,"	92571",,,2019,"$446,244.88 "
1999004792,191004443,16027170,NEW JERUSALEM ELEMENTARY SCHOOL DISTRICT,School District,31400 SOUTH KOSTER ROAD,TRACY,CA,"	95304",,3.96863E+13,2019,"$23,028.48 "
1999004794,191004443,16027170,NEW JERUSALEM ELEMENTARY SCHOOL DISTRICT,School District,31400 SOUTH KOSTER ROAD,TRACY,CA,"	95304",,3.96863E+13,2019,"$3,107.23 "
1999004801,191004443,16027170,NEW JERUSALEM ELEMENTARY SCHOOL DISTRICT,School District,31400 SOUTH KOSTER ROAD,TRACY,CA,"	95304",,3.96863E+13,2019,"$20,237.57 "
1999004805,191004454,144326,CAMBRIAN ELEM SCHOOL DISTRICT,School District,4115 JACKSOL DR,SAN JOSE,CA,"	95124",4.36939E+13,,2019,"$87,840.00 "
1999004814,191004466,144426,BANTA ELEM SCHOOL DISTRICT,School District,22375 EL RANCHO RD,TRACY,CA,"	95304",,,2019,"$18,474.24 "
1999004833,191004478,144704,BELLA VISTA ELEMENTARY SCHOOL DISTRICT,School District,22661 OLD ALTURAS RD,BELLA VISTA,CA,"	96008",,4.56987E+13,2019,"$1,347.55 "
1999004842,191004478,144704,BELLA VISTA ELEMENTARY SCHOOL DISTRICT,School District,22661 OLD ALTURAS RD,BELLA VISTA,CA,"	96008",,4.56987E+13,2019,"$7,285.44 "
1999004844,191004478,144704,BELLA VISTA ELEMENTARY SCHOOL DISTRICT,School District,22661 OLD ALTURAS RD,BELLA VISTA,CA,"	96008",,4.56987E+13,2019,"$20,885.76 "
1999004845,191004486,143808,CARPINTERIA UNIF SCHOOL DIST,School District,1400 LINDEN AVE,CARPINTERIA,CA,"	93013",,,2019,"$115,897.34 "
1999004851,191004488,143660,WARNER UNIFIED SCHOOL DIST,School District,30951 HIGHWAY 79,WARNER SPRINGS,CA,"	92086",,,2019,"$12,964.10 "
1999004852,191004483,16044291,"CAPSLO- COMMUNITY ACTION PARTNERSHIP OF SAN LUIS OBISPO COUNTY, INC.",School District,1030 SOUTHWOOD DRIVE,SAN LUIS OBISPO,CA,"	93401",,,2019,"$134,734.43 "
1999004857,191004491,143623,GROSSMONT UNION H S DISTRICT,School District,1100 MURRAY DR,EL CAJON,CA,"	92020",37-68130,0,2019,"$294,618.82 "
1999004858,191004491,143623,GROSSMONT UNION H S DISTRICT,School District,1100 MURRAY DR,EL CAJON,CA,"	92020",37-68130,0,2019,"$99,840.00 "
1999004866,191004019,17017524,SJB Child Development Centers,School District,"Physical address: 1400 Parkmoor Ave., Ste. 220",San Jose,CA,"	95126",,,2019,"$16,531.38 "
1999004868,191004019,17017524,SJB Child Development Centers,School District,"Physical address: 1400 Parkmoor Ave., Ste. 220",San Jose,CA,"	95126",,,2019,"$6,480.00 "
1999004869,191004019,17017524,SJB Child Development Centers,School District,"Physical address: 1400 Parkmoor Ave., Ste. 220",San Jose,CA,"	95126",,,2019,"$1,717.20 "
1999004887,191004508,143495,LENNOX ELEM SCHOOL DISTRICT,School District,10319 FIRMONA AVE,LENNOX,CA,"	90304",,,2019,"$30,420.04 "
1999004888,191004508,143495,LENNOX ELEM SCHOOL DISTRICT,School District,10319 FIRMONA AVE,LENNOX,CA,"	90304",,,2019,"$153,546.62 "
1999005107,191004680,143897,MAPLE ELEM SCHOOL DISTRICT,School District,29161 FRESNO AVE,SHAFTER,CA,"	93263",,1.56361E+13,2019,"$11,289.60 "
1999005111,191004680,143897,MAPLE ELEM SCHOOL DISTRICT,School District,29161 FRESNO AVE,SHAFTER,CA,"	93263",,1.56361E+13,2019,"$8,885.86 "
1999005149,191004722,144248,COTATI-ROHNERT PARK UNIF DIST,School District,7165 Burton Avenue,ROHNERT PARK,CA,"	94928",52-1689716,,2019,"$183,395.66 "
1999005159,191004720,143486,LAWNDALE ELEMENTARY SCH DIST,School District,4161 W 147TH ST,LAWNDALE,CA,"	90260",,,2019,"$83,778.84 "
1999005162,191004735,16077007,PENN VALLEY UNION ELEMENTARY SCHOOL DISTRICT,School District,14806 PLEASANT VALLEY RD,PENN VALLEY,CA,"	95946",,2.97688E+13,2019,"$30,621.50 "
1999005166,191004737,144788,SURPRISE VALLEY JT UNIF DIST,School District,470 LINCOLN STREET,CEDARVILLE,CA,"	96104",,,2019,"$44,652.38 "
1999005211,191004761,144684,GLENN CO OFFICE OF EDUCATION,School District,311 SOUTH VILLA AVE,WILLOWS,CA,"	95988",,,2019,$0.00 
1999005221,191004761,144684,GLENN CO OFFICE OF EDUCATION,School District,311 SOUTH VILLA AVE,WILLOWS,CA,"	95988",,,2019,$0.00 
1999005224,191004774,144226,WALNUT CREEK ELEM SCHOOL DIST,School District,960 YGNACIO VALLEY RD,WALNUT CREEK,CA,"	94597",,,2019,"$4,080.00 "
1999005229,191004774,144226,WALNUT CREEK ELEM SCHOOL DIST,School District,960 YGNACIO VALLEY RD,WALNUT CREEK,CA,"	94597",,,2019,"$49,647.36 "
1999005235,191004774,144226,WALNUT CREEK ELEM SCHOOL DIST,School District,960 YGNACIO VALLEY RD,WALNUT CREEK,CA,"	94597",,,2019,"$4,674.53 "
1999005236,191004761,144684,GLENN CO OFFICE OF EDUCATION,School District,311 SOUTH VILLA AVE,WILLOWS,CA,"	95988",,,2019,$0.00 
1999005244,191004800,143959,Buellton Union School District,School District,595 2nd Street,BUELLTON,CA,"	93427",,,2019,"$15,161.83 "
1999005255,191004800,143959,Buellton Union School District,School District,595 2nd Street,BUELLTON,CA,"	93427",,,2019,"$10,458.48 "
1999005257,191004811,16049628,ECS HEAD START,School District,"401 MILE OF CARS WAY, SUITE 350",NATIONAL CITY,CA,"	92105",,,2019,"$36,988.49 "
1999005308,191004720,143486,LAWNDALE ELEMENTARY SCH DIST,School District,4161 W 147TH ST,LAWNDALE,CA,"	90260",,,2019,"$148,062.82 "
1999005330,191004720,143486,LAWNDALE ELEMENTARY SCH DIST,School District,4161 W 147TH ST,LAWNDALE,CA,"	90260",,,2019,"$12,224.41 "
1999005337,191004876,143906,SAUCELITO ELEMENTARY SCH DIST,School District,17615 AVENUE 104,TERRA BELLA,CA,"	93270",,5.47211E+13,2019,"$134,300.16 "
1999005346,191004849,17008991,KidZKount,School District,1166 HIGH STREET,AUBURN,CA,"	95603",,,2019,"$21,230.10 "
1999005351,191004879,144023,ALVINA ELEMENTARY CHARTER SCHOOL DISTRICT,School District,295 W SAGINAW AVE,CARUTHERS,CA,"	93609",,,2019,"$19,440.00 "
1999005360,191004893,144250,MILL VALLEY ELEM SCH DISTRICT,School District,411 SYCAMORE AVE,MILL VALLEY,CA,"	94941",,,2019,"$26,068.22 "
1999005387,191004849,17008991,KidZKount,School District,1166 HIGH STREET,AUBURN,CA,"	95603",,,2019,"$13,168.80 "
1999005404,191004849,17008991,KidZKount,School District,1166 HIGH STREET,AUBURN,CA,"	95603",,,2019,$0.00 
1999005408,191004849,17008991,KidZKount,School District,1166 HIGH STREET,AUBURN,CA,"	95603",,,2019,"$3,294.00 "
1999005414,191004849,17008991,KidZKount,School District,1166 HIGH STREET,AUBURN,CA,"	95603",,,2019,"$3,120.48 "
1999005422,191004849,17008991,KidZKount,School District,1166 HIGH STREET,AUBURN,CA,"	95603",,,2019,$0.00 
1999005459,191004942,144037,KINGSBURG JT UN HIGH SCH DIST,School District,1900 18TH AVE,KINGSBURG,CA,"	93631",,,2019,"$23,523.94 "
1999005460,191004944,143892,ROCKFORD ELEM SCHOOL DISTRICT,School District,14983 ROAD 208,PORTERVILLE,CA,"	93257",,5.47209E+13,2019,"$11,520.00 "
1999005461,191004942,144037,KINGSBURG JT UN HIGH SCH DIST,School District,1900 18TH AVE,KINGSBURG,CA,"	93631",,,2019,"$17,280.00 "
1999005467,191004944,143892,ROCKFORD ELEM SCHOOL DISTRICT,School District,14983 ROAD 208,PORTERVILLE,CA,"	93257",,5.47209E+13,2019,"$22,691.52 "
1999005473,191004946,143929,BLAKE ELEM SCHOOL DISTRICT,School District,19165 MAIN ST.,WOODY,CA,"	93287",,1.56335E+13,2019,"$8,352.00 "
1999005479,191004954,144466,LAKEPORT UNIF SCHOOL DISTRICT,School District,2508 HOWARD AVE,LAKEPORT,CA,"	95453",,,2019,"$25,452.45 "
1999005481,191004951,144754,JUNCTION ELEM SCHOOL DISTRICT,School District,9087 DESCHUTES RD,PALO CEDRO,CA,"	96073",,,2019,$0.00 
1999005488,191004951,144754,JUNCTION ELEM SCHOOL DISTRICT,School District,9087 DESCHUTES RD,PALO CEDRO,CA,"	96073",,,2019,$0.00 
1999005496,191004964,144249,LARKSPUR-CORTE MADERA SCHOOL DIST,School District,230 DOHERTY DR,LARKSPUR,CA,"	94939",,,2019,"$15,561.12 "
1999005514,191004975,143507,WHITTIER UNION HIGH SCH DIST,School District,9401 PAINTER AVE,WHITTIER,CA,"	90605",,1965128,2019,"$77,601.60 "
1999005518,191004976,144244,MARIN CO OFFICE OF EDUCATION,School District,1111 LAS GALLINAS AVE,SAN RAFAEL,CA,"	94903",,,2019,$0.00 
1999005525,191004976,144244,MARIN CO OFFICE OF EDUCATION,School District,1111 LAS GALLINAS AVE,SAN RAFAEL,CA,"	94903",,,2019,$0.00 
1999005584,191000387,17011716,GROWTH PUBLIC SCHOOLS (District),School District,9320 Tech Center Drive,SACRAMENTO,CA,"	95826",,,2019,"$23,428.51 "
1999005621,191000548,16081119,PACOIMA CHARTER SCHOOLS,School District,11016 NORRIS AVE,PACOIMA,CA,"	91331",,,2019,"$4,050.00 "
1999005623,191000548,16081119,PACOIMA CHARTER SCHOOLS,School District,11016 NORRIS AVE,PACOIMA,CA,"	91331",,,2019,"$2,430.00 "
1999005625,191000548,16081119,PACOIMA CHARTER SCHOOLS,School District,11016 NORRIS AVE,PACOIMA,CA,"	91331",,,2019,"$6,480.00 "
1999005642,191005078,200782,Gridley Unified School District,School District,429 Magnolia Street,Gridley,CA,"	95948",75507,4,2019,"$14,495.52 "
1999005734,191000498,16050253,HTH-CHARTER MANAGEMENT ORGANIZATION,School District,2861 WOMBLE ROAD,SAN DIEGO,CA,"	92106",,,2019,"$23,343.12 "
1999005735,191000498,16050253,HTH-CHARTER MANAGEMENT ORGANIZATION,School District,2861 WOMBLE ROAD,SAN DIEGO,CA,"	92106",,,2019,"$89,460.00 "
1999005796,191000810,222240,Golden Valley Unified School District,School District,37479 AVENUE 12,MADERA,CA,"	93636",,,2019,"$44,730.00 "
1999005878,191005314,16046457,"CHILD FAMILY AND COMMUNITY SERVICES, INC.",School District,"32980 ALVARADO-NILES ROAD, SUITE 856",UNION CITY,CA,"	94587",,,2019,"$35,671.54 "
1999005899,191005327,143553,WM S HART UNION HS DISTRICT,School District,21380 CENTRE POINTE PARKWAY,SANTA CLARITA,CA,"	91350",,,2019,"$73,681.02 "
1999005924,191005327,143553,WM S HART UNION HS DISTRICT,School District,21380 CENTRE POINTE PARKWAY,SANTA CLARITA,CA,"	91350",,,2019,"$323,697.00 "
1999005976,191005382,143895,RICHGROVE ELEM SCHOOL DISTRICT,School District,20908 GROVE DR. P.O. BOX 540,RICHGROVE,CA,"	93261",,,2019,"$37,687.57 "
1999005989,191005373,143982,SHANDON JT UNIFIED SCH DIST,School District,"PO BOX 79, 101 S 1ST ST",SHANDON,CA,"	93461",,,2019,"$3,600.00 "
1999006021,191005425,144508,BLUE LAKE UNION ELEM SCH DIST,School District,631 GREENWOOD AVE,BLUE LAKE,CA,"	95525",,1.2627E+13,2019,"$25,915.20 "
1999006072,191005447,144575,EL DORADO COE,School District,6767 GREEN VALLEY RD,PLACERVILLE,CA,"	95667",,,2019,"$96,636.58 "
1999006078,191005465,144312,SCOTTS VALLEY UNIFIED SCH DIST,School District,4444 SCOTTS VALLEY DR STE 5B,SCOTTS VALLEY,CA,"	95066",,,2019,$0.00 
1999006081,191005466,144696,GRANT ELEM SCHOOL DISTRICT,School District,8835 SWASEY DR,REDDING,CA,"	96001",,4.57E+13,2019,"$5,464.08 "
1999006087,191005466,144696,GRANT ELEM SCHOOL DISTRICT,School District,8835 SWASEY DR,REDDING,CA,"	96001",,4.57E+13,2019,"$11,058.91 "
1999006089,191005465,144312,SCOTTS VALLEY UNIFIED SCH DIST,School District,4444 SCOTTS VALLEY DR STE 5B,SCOTTS VALLEY,CA,"	95066",,,2019,$0.00 
1999006155,191005517,143941,VINELAND SCHOOL DISTRICT,School District,14713 WEEDPATCH HWY,BAKERSFIELD,CA,"	93307",,,2019,"$3,240.58 "
1999006158,191005524,143868,LAMONT ELEMENTARY SCHOOL DIST,School District,8201 PALM AVE,LAMONT,CA,"	93241",,,2019,"$20,088.00 "
1999006160,191005517,143941,VINELAND SCHOOL DISTRICT,School District,14713 WEEDPATCH HWY,BAKERSFIELD,CA,"	93307",,,2019,"$18,812.16 "
1999006163,191005524,143868,LAMONT ELEMENTARY SCHOOL DIST,School District,8201 PALM AVE,LAMONT,CA,"	93241",,,2019,"$53,487.86 "
1999006173,191005517,143941,VINELAND SCHOOL DISTRICT,School District,14713 WEEDPATCH HWY,BAKERSFIELD,CA,"	93307",,,2019,"$23,030.11 "
1999006178,191005447,144575,EL DORADO COE,School District,6767 GREEN VALLEY RD,PLACERVILLE,CA,"	95667",,,2019,"$35,749.15 "
1999006189,191005544,144649,CLEAR CREEK ELEM SCH DISTRICT,School District,17700 MCCOURTNEY RD,GRASS VALLEY,CA,"	95949",,2.96632E+13,2019,"$21,205.30 "
1999006244,191005576,16082806,WISH CHARTER SCHOOL,School District,6550 WEST 80TH STREET,LOS ANGELES,CA,"	90045",,,2019,"$20,467.20 "
1999006264,191005587,143955,LUCIA MAR UNIF SCHOOL DISTRICT,School District,602 ORCHARD AVE,ARROYO GRANDE,CA,"	93420",,,2019,"$349,866.91 "
1999006271,191005587,143955,LUCIA MAR UNIF SCHOOL DISTRICT,School District,602 ORCHARD AVE,ARROYO GRANDE,CA,"	93420",,,2019,$0.00 
1999006293,191005609,143918,LIBERTY ELEM SCHOOL DISTRICT,School District,1771 E. PACIFIC,TULARE,CA,"	93274",,,2019,$0.00 
1999006297,191005609,143918,LIBERTY ELEM SCHOOL DISTRICT,School District,1771 E. PACIFIC,TULARE,CA,"	93274",,,2019,$0.00 
1999006303,191005614,143558,CONEJO VALLEY UNIFIED SCHOOL DISTRICT,School District,1400 E JANSS RD,THOUSAND OAKS,CA,"	91362",,,2019,"$246,589.20 "
1999006323,191005614,143558,CONEJO VALLEY UNIFIED SCHOOL DISTRICT,School District,1400 E JANSS RD,THOUSAND OAKS,CA,"	91362",,,2019,"$21,325.92 "
1999006326,191005614,143558,CONEJO VALLEY UNIFIED SCHOOL DISTRICT,School District,1400 E JANSS RD,THOUSAND OAKS,CA,"	91362",,,2019,"$38,418.00 "
1999006337,191005609,143918,LIBERTY ELEM SCHOOL DISTRICT,School District,1771 E. PACIFIC,TULARE,CA,"	93274",,,2019,$0.00 
1999006342,191005609,143918,LIBERTY ELEM SCHOOL DISTRICT,School District,1771 E. PACIFIC,TULARE,CA,"	93274",,,2019,$0.00 
1999006359,191005642,143560,CASTAIC UNION SCHOOL DISTRICT,School District,28131 LIVINGSTON AVENUE,VALENCIA,CA,"	91355",,,2019,"$26,078.58 "
1999006362,191005642,143560,CASTAIC UNION SCHOOL DISTRICT,School District,28131 LIVINGSTON AVENUE,VALENCIA,CA,"	91355",,,2019,"$26,276.58 "
1999006436,191005676,17002852,Aveson Charter Schools,School District,1919 Pinecrest Dr.,Altadena,CA,"	91001",,,2019,"$11,460.00 "
1999006577,191005751,143874,LEMOORE UNION ELEM SCHOOL DIST,School District,100 VINE ST,LEMOORE,CA,"	93245",,,2019,"$120,000.00 "
1999006587,191005780,144296,MILPITAS UNIF SCHOOL DISTRICT,School District,1331 E CALAVERAS BLVD,MILPITAS,CA,"	95035",,,2019,"$18,759.72 "
1999006593,191005780,144296,MILPITAS UNIF SCHOOL DISTRICT,School District,1331 E CALAVERAS BLVD,MILPITAS,CA,"	95035",,,2019,"$206,764.74 "
1999006623,191005626,144160,PALO ALTO UNIF SCHOOL DISTRICT,School District,25 CHURCHILL AVE,PALO ALTO,CA,"	94306",,,2019,"$61,761.02 "
1999006655,191005827,144177,CANYON ELEM SCHOOL DISTRICT,School District,187 PINEHURST ROAD,CANYON,CA,"	94516",,,2019,"$5,566.86 "
1999006661,191005829,143968,LOS OLIVOS ELEM SCHOOL DIST,School District,"2540 ALAMO PINTADO AVE, PO BOX 208",LOS OLIVOS,CA,"	93441",,,2019,"$13,169.38 "
1999006676,191005827,144177,CANYON ELEM SCHOOL DISTRICT,School District,187 PINEHURST ROAD,CANYON,CA,"	94516",,,2019,"$2,520.00 "
1999007015,191001242,16045041,ICEF Public Schools,School District,3855 Slauson Ave,Los Angeles,CA,"	90043",,,2019,"$22,280.40 "
1999007017,191001242,16045041,ICEF Public Schools,School District,3855 Slauson Ave,Los Angeles,CA,"	90043",,,2019,"$50,446.80 "
1999007023,191006081,143755,PERRIS UN HIGH SCHOOL DISTRICT,School District,155 EAST 4TH ST,PERRIS,CA,"	92570",,,2019,"$389,958.14 "
1999007064,191006114,143920,SEMITROPIC ELEM SCHOOL DIST,School District,25300 HIGHWAY 46,WASCO,CA,"	93280",,,2019,"$16,200.00 "
1999007077,191006081,143755,PERRIS UN HIGH SCHOOL DISTRICT,School District,155 EAST 4TH ST,PERRIS,CA,"	92570",,,2019,"$30,465.60 "
1999007082,191006121,144556,BLACK OAK MINE UNIF SCH DIST,School District,6540 WENTWORTH SPRINGS RD,GEORGETOWN,CA,"	95634",,,2019,"$130,151.03 "
1999007091,191006129,144096,GONZALES UNIFIED SCH DIST,School District,600 ELKO,GONZALES,CA,"	93926",,,2019,"$24,300.00 "
1999007102,191006167,143989,BIG PINE UNIFIED SCHOOL DIST,School District,"P.O. BOX 908, 500 S MAIN ST",BIG PINE,CA,"	93513",14-63248,,2019,"$27,418.93 "
1999007193,191006225,143853,Exeter Unified School District,School District,215 NORTH CRESPI AVE,EXETER,CA,"	93221",,,2019,"$9,600.00 "
1999007248,191006225,143853,Exeter Unified School District,School District,215 NORTH CRESPI AVE,EXETER,CA,"	93221",,,2019,"$296,279.04 "
1999007326,191006370,144204,MORAGA ELEM SCHOOL DISTRICT,School District,1540 SCHOOL ST,MORAGA,CA,"	94556",,,2019,"$28,449.36 "
1999007327,191006370,144204,MORAGA ELEM SCHOOL DISTRICT,School District,1540 SCHOOL ST,MORAGA,CA,"	94556",,,2019,"$3,400.00 "
1999007328,191006368,143525,PARAMOUNT UNIF SCHOOL DISTRICT,School District,15110 CALIFORNIA AVE,PARAMOUNT,CA,"	90723",,,2019,"$63,761.47 "
1999007341,191006368,143525,PARAMOUNT UNIF SCHOOL DISTRICT,School District,15110 CALIFORNIA AVE,PARAMOUNT,CA,"	90723",,,2019,"$237,326.76 "
1999007540,191006566,144528,ORICK ELEMENTARY SCHOOL DIST,School District,120918 HIGHWAY 101,ORICK,CA,"	95555",,,2019,"$40,459.50 "
1999007572,191006574,143963,CAYUCOS ELEM SCHOOL DISTRICT,School District,301 CAYUCOS DR,CAYUCOS,CA,"	93430",,,2019,"$13,252.54 "
1999007580,191006574,143963,CAYUCOS ELEM SCHOOL DISTRICT,School District,301 CAYUCOS DR,CAYUCOS,CA,"	93430",,,2019,"$2,400.00 "
1999007602,191000586,17003419,SAN JOSE CONSERVATION CORPS,School District,2650 SENTER ROAD ,SAN JOSE,CA,"	95111",,,2019,"$18,654.48 "
1999007604,191000586,17003419,SAN JOSE CONSERVATION CORPS,School District,2650 SENTER ROAD ,SAN JOSE,CA,"	95111",,,2019,$0.00 
1999007641,191006608,143752,MORENO VALLEY UNIF SCHOOL DIST,School District,25634 ALESSANDRO BLVD,MORENO VALLEY,CA,"	92553",,,2019,"$167,256.14 "
1999007661,191006608,143752,MORENO VALLEY UNIF SCHOOL DIST,School District,25634 ALESSANDRO BLVD,MORENO VALLEY,CA,"	92553",,,2019,"$412,657.20 "
1999007794,191006728,144626,PLUMAS ELEMENTARY SCHOOL DIST,School District,2743 PLUMAS SCHOOL ROAD,PLUMAS LAKE,CA,"	95961",5872744,,2019,"$82,963.44 "
1999007837,191006761,143734,YUCAIPA-CALIMESA JT UNIF S D,School District,12797 3RD ST,YUCAIPA,CA,"	92399",,,2019,"$107,874.72 "
1999007842,191006761,143734,YUCAIPA-CALIMESA JT UNIF S D,School District,12797 3RD ST,YUCAIPA,CA,"	92399",,,2019,"$110,115.07 "
1999007846,191006524,143705,PALM SPRINGS UNIF SCH DISTRICT,School District,150 District Center Dr.,PALM SPRINGS,CA,"	92264",,,2019,"$811,111.43 "
1999007847,191006769,144583,BUCKEYE UNION ELEM SCHOOL DIST,School District,"1665 BLACKSTONE PARKWAY, P. O. BOX 4768",EL DORADO HILLS,CA,"	95762",,,2019,"$42,291.50 "
1999007850,191006766,143624,LEMON GROVE ELEM SCHOOL DIST,School District,8025 LINCOLN ST,LEMON GROVE,CA,"	91945",,,2019,"$22,057.06 "
1999007856,191006766,143624,LEMON GROVE ELEM SCHOOL DIST,School District,8025 LINCOLN ST,LEMON GROVE,CA,"	91945",,,2019,"$21,325.92 "
1999007857,191006766,143624,LEMON GROVE ELEM SCHOOL DIST,School District,8025 LINCOLN ST,LEMON GROVE,CA,"	91945",,,2019,"$262,429.44 "
1999007865,191006784,143716,COLTON JOINT UNIF SCH DISTRICT,School District,1212 VALENCIA DR,COLTON,CA,"	92324",,,2019,"$34,155.00 "
1999007885,191006785,143674,SAN YSIDRO SCHOOL DISTRICT,School District,4350 OTAY MESA RD.,SAN YSIDRO,CA,"	92173",37-68379,0,2019,"$16,135.20 "
1999007888,191006785,143674,SAN YSIDRO SCHOOL DISTRICT,School District,4350 OTAY MESA RD.,SAN YSIDRO,CA,"	92173",37-68379,0,2019,"$115,434.29 "
1999007890,191006785,143674,SAN YSIDRO SCHOOL DISTRICT,School District,4350 OTAY MESA RD.,SAN YSIDRO,CA,"	92173",37-68379,0,2019,"$57,579.98 "
1999007891,191006792,143846,CORCORAN JT. UNIFIED SCHOOL DISTRICT,School District,1520 PATTERSON AVE,CORCORAN,CA,"	93212",,,2019,"$112,500.00 "
1999007905,191006795,144714,COTTONWOOD UNION SCHOOL DISTRICT,School District,20512 W FIRST STREET,COTTONWOOD,CA,"	96022",,,2019,"$28,985.09 "
1999007913,191006801,16040916,ALL KIDS ACADEMY HEAD START,School District,620 WEST MADISON AVE,EL CAJON,CA,"	92020",,,2019,"$35,640.00 "
1999007914,191006801,16040916,ALL KIDS ACADEMY HEAD START,School District,620 WEST MADISON AVE,EL CAJON,CA,"	92020",,,2019,"$100,440.00 "
1999007916,191006803,16045225,COMMUNITY ACTION MARIN,School District,29 MARY STREET,SAN RAFAEL,CA,"	94901",,,2019,"$120,042.00 "
1999007918,191006803,16045225,COMMUNITY ACTION MARIN,School District,29 MARY STREET,SAN RAFAEL,CA,"	94901",,,2019,"$32,319.00 "
1999007925,191006805,16056853,INYO MONO ADVOCATES  FOR COMMUNITY ACTION,School District,137 E. South Street,BISHOP,CA,"	93514",,,2019,"$94,500.00 "
1999007927,191006805,16056853,INYO MONO ADVOCATES  FOR COMMUNITY ACTION,School District,137 E. South Street,BISHOP,CA,"	93514",,,2019,"$3,550.39 "
1999007928,191006810,16051281,NEIGHBORHOOD HOUSE ASSOCIATION,School District,5660 COPLEY DR,SAN DIEGO,CA,"	92111",,,2019,
1999007929,191006810,16051281,NEIGHBORHOOD HOUSE ASSOCIATION,School District,5660 COPLEY DR,SAN DIEGO,CA,"	92111",,,2019,
1999007930,191006810,16051281,NEIGHBORHOOD HOUSE ASSOCIATION,School District,5660 COPLEY DR,SAN DIEGO,CA,"	92111",,,2019,
1999007931,191006810,16051281,NEIGHBORHOOD HOUSE ASSOCIATION,School District,5660 COPLEY DR,SAN DIEGO,CA,"	92111",,,2019,
1999007932,191006811,16040544,YMCA OF THE EAST BAY,School District,2111 MARTIN LUTHER KING JR WAY,BERKELEY,CA,"	94704",,,2019,"$1,848.96 "
1999007933,191006811,16040544,YMCA OF THE EAST BAY,School District,2111 MARTIN LUTHER KING JR WAY,BERKELEY,CA,"	94704",,,2019,$0.00 
1999007934,191006811,16040544,YMCA OF THE EAST BAY,School District,2111 MARTIN LUTHER KING JR WAY,BERKELEY,CA,"	94704",,,2019,"$282,770.89 "
1999008088,191006795,144714,COTTONWOOD UNION SCHOOL DISTRICT,School District,20512 W FIRST STREET,COTTONWOOD,CA,"	96022",,,2019,"$5,333.87 "
1999008150,191006988,16050579,CHRYSALIS CHARTER SCHOOL,School District,"21945 OLD 44 DRIVE, ",PALO CEDRO,CA,"	96073",0,0,2019,"$5,312.30 "
1999008155,191006988,16050579,CHRYSALIS CHARTER SCHOOL,School District,"21945 OLD 44 DRIVE, ",PALO CEDRO,CA,"	96073",0,0,2019,"$19,203.07 "
